transaction_id,customer_id,merchant_id,amount,currency,timestamp,country,channel,status,ip,device
T003204,C0273,M009,104.9,XOF,2025-09-16T14:56:02Z,CI,mobile,approved,102.134.22.211,android
T003205,C0470,M020,57.36,XOF,2025-09-15T02:53:40Z,CI,web,approved,102.134.22.115,ios
T003206,C0465,M005,136.97,XOF,2025-09-20T10:43:45Z,CI,mobile,approved,102.134.22.237,windows
T003207,C0033,M014,129.51,XOF,2025-09-14T13:23:39Z,CI,mobile,approved,102.134.22.90,android
T003208,C0020,M005,302.01,XOF,2025-09-18T19:12:40Z,CI,mobile,declined,102.134.22.6,ios
T003209,C0117,M003,165.55,XOF,2025-09-21T07:47:22Z,CI,mobile,approved,102.134.22.198,ios
T003210,C0385,M016,150.63,XOF,2025-09-17T05:11:08Z,CI,web,approved,102.134.22.185,android
T003211,C0295,M001,193.31,XOF,2025-09-15T20:31:40Z,CI,web,approved,102.134.22.48,mac
T003212,C0077,M018,211.19,XOF,2025-09-17T16:57:05Z,CI,mobile,declined,102.134.22.207,windows
T003213,C0254,M008,85.22,XOF,2025-09-15T20:20:01Z,CI,mobile,approved,102.134.22.88,android
T003214,C0324,M014,29.0,XOF,2025-09-17T15:35:51Z,CI,web,approved,102.134.22.83,android
T003215,C0156,M012,1,XOF,2025-09-15T10:50:00Z,CI,mobile,approved,102.134.22.57,mac
T003216,C0473,M014,145.21,XOF,2025-09-14T21:06:08Z,CI,mobile,approved,102.134.22.217,android
T003217,C0129,M013,62.01,XOF,2025-09-19T13:05:27Z,CI,web,approved,102.134.22.171,windows
T003218,C0192,M014,136.6,XOF,2025-09-20T06:32:11Z,CI,mobile,approved,102.134.22.26,ios
T003219,C0061,M017,180.73,XOF,2025-09-19T15:35:26Z,CI,mobile,approved,102.134.22.151,linux
T003220,C0218,M019,131.09,XOF,2025-09-15T05:14:46Z,CI,web,approved,102.134.22.111,ios
T003221,C0317,M020,134.59,XOF,2025-09-14T17:52:37Z,CI,web,approved,102.134.22.127,android
T003222,C0172,M002,63.31,XOF,2025-09-18T06:31:00Z,CI,web,declined,102.134.22.33,mac
T003223,C0486,M006,140.29,XOF,2025-09-19T20:22:01Z,CI,mobile,approved,102.134.22.212,linux
T003224,C0272,M002,262.96,XOF,2025-09-21T05:57:44Z,CI,mobile,declined,102.134.22.24,windows
T003225,C0418,M008,191.91,XOF,2025-09-16T08:20:49Z,CI,mobile,approved,102.134.22.220,ios
T003226,C0090,M008,147.01,XOF,2025-09-21T05:03:58Z,CI,web,approved,102.134.22.121,windows
T003227,C0311,M020,36.29,XOF,2025-09-19T00:05:11Z,CI,web,approved,102.134.22.75,linux
T003228,C0384,M010,152.19,XOF,2025-09-14T19:04:22Z,CI,web,declined,102.134.22.134,ios
T003229,C0191,M008,121.32,XOF,2025-09-18T03:08:06Z,CI,web,approved,102.134.22.220,ios
T003230,C0248,M004,285.69,XOF,2025-09-20T08:55:10Z,CI,mobile,approved,102.134.22.38,linux
T003231,C0310,M005,297.99,XOF,2025-09-15T21:24:23Z,CI,mobile,approved,102.134.22.233,mac
T003232,C0439,M006,60.58,XOF,2025-09-17T02:13:26Z,CI,mobile,approved,102.134.22.158,android
T003233,C0420,M020,109.05,XOF,2025-09-15T03:36:17Z,CI,web,approved,102.134.22.141,ios
T003234,C0291,M003,27.92,XOF,2025-09-19T07:39:18Z,CI,mobile,approved,102.134.22.118,mac
T003235,C0071,M019,134.1,XOF,2025-09-20T08:59:19Z,CI,mobile,approved,102.134.22.165,windows
T003236,C0436,M020,132.26,XOF,2025-09-18T16:51:16Z,CI,mobile,declined,102.134.22.15,windows
T003237,C0091,M001,115.23,XOF,2025-09-17T19:51:21Z,CI,mobile,approved,102.134.22.134,ios
T003238,C0254,M018,130.51,XOF,2025-09-21T07:14:46Z,CI,web,approved,102.134.22.80,windows
T003239,C0205,M015,153.56,XOF,2025-09-15T04:06:15Z,CI,web,approved,102.134.22.200,android
T003240,C0005,M020,181.15,XOF,2025-09-17T19:17:03Z,CI,mobile,approved,102.134.22.177,mac
T003241,C0365,M005,111.1,XOF,2025-09-18T17:21:29Z,CI,mobile,approved,102.134.22.25,android
T003242,C0455,M008,148.87,XOF,2025-09-15T09:59:45Z,CI,mobile,approved,102.134.22.13,windows
T003243,C0031,M004,122.58,XOF,2025-09-15T17:09:52Z,CI,web,approved,102.134.22.26,ios
T003244,C0337,M018,184.91,XOF,2025-09-20T23:57:05Z,CI,mobile,approved,102.134.22.45,android
T003245,C0040,M013,112.54,XOF,2025-09-21T04:14:58Z,CI,mobile,approved,102.134.22.216,android
T003246,C0276,M019,1,XOF,2025-09-17T09:11:38Z,CI,mobile,declined,102.134.22.189,mac
T003247,C0362,M010,26.6,XOF,2025-09-14T15:40:43Z,CI,mobile,approved,102.134.22.12,android
T003248,C0182,M005,140.35,XOF,2025-09-14T18:44:18Z,CI,mobile,approved,102.134.22.26,android
T003249,C0223,M008,195.59,XOF,2025-09-20T06:01:48Z,CI,mobile,declined,102.134.22.8,linux
T003250,C0054,M006,74.21,XOF,2025-09-18T09:23:36Z,CI,mobile,approved,102.134.22.96,android
T003251,C0042,M020,198.23,XOF,2025-09-15T20:04:38Z,CI,mobile,approved,102.134.22.240,windows
T003252,C0311,M016,48.51,XOF,2025-09-19T14:25:32Z,CI,mobile,approved,102.134.22.100,android
T003253,C0121,M015,29.99,XOF,2025-09-16T18:11:42Z,CI,web,approved,102.134.22.173,linux
T003254,C0213,M005,147.06,XOF,2025-09-20T13:46:27Z,CI,web,approved,102.134.22.103,android
T003255,C0196,M015,113.32,XOF,2025-09-16T03:10:04Z,CI,web,approved,102.134.22.127,ios
T003256,C0051,M007,1,XOF,2025-09-20T01:37:31Z,CI,mobile,approved,102.134.22.12,ios
T003257,C0368,M010,143.74,XOF,2025-09-16T04:43:00Z,CI,web,approved,102.134.22.202,mac
T003258,C0091,M016,234.32,XOF,2025-09-19T03:03:03Z,CI,web,approved,102.134.22.1,windows
T003259,C0399,M004,199.62,XOF,2025-09-15T20:10:15Z,CI,web,approved,102.134.22.27,windows
T003260,C0152,M017,158.46,XOF,2025-09-16T18:03:03Z,CI,web,approved,102.134.22.254,linux
T003261,C0135,M016,168.13,XOF,2025-09-19T14:46:12Z,CI,mobile,approved,102.134.22.97,linux
T003262,C0199,M019,294.69,XOF,2025-09-21T08:40:40Z,CI,web,approved,102.134.22.142,linux
T003263,C0113,M016,184.6,XOF,2025-09-17T07:22:43Z,CI,mobile,approved,102.134.22.177,android
T003264,C0296,M006,121.21,XOF,2025-09-18T16:20:50Z,CI,web,approved,102.134.22.43,mac
T003265,C0144,M003,39.72,XOF,2025-09-15T04:47:31Z,CI,mobile,approved,102.134.22.191,ios
T003266,C0042,M018,192.31,XOF,2025-09-15T15:26:03Z,CI,web,approved,102.134.22.41,windows
T003267,C0045,M018,157.21,XOF,2025-09-20T07:45:21Z,CI,mobile,approved,102.134.22.198,mac
T003268,C0435,M016,156.79,XOF,2025-09-15T03:33:43Z,CI,mobile,approved,102.134.22.187,linux
T003269,C0146,M019,165.2,XOF,2025-09-17T13:24:47Z,CI,web,approved,102.134.22.239,ios
T003270,C0252,M004,40.91,XOF,2025-09-15T19:00:26Z,CI,mobile,approved,102.134.22.105,windows
T003271,C0284,M020,39.16,XOF,2025-09-19T13:36:29Z,CI,web,approved,102.134.22.127,ios
T003272,C0209,M008,222.95,XOF,2025-09-18T07:16:45Z,CI,mobile,approved,102.134.22.25,ios
T003273,C0181,M015,195.9,XOF,2025-09-20T02:16:31Z,CI,mobile,approved,102.134.22.153,windows
T003274,C0112,M016,110.93,XOF,2025-09-19T11:34:22Z,CI,web,approved,102.134.22.229,ios
T003275,C0332,M019,195.92,XOF,2025-09-20T21:04:45Z,CI,mobile,approved,102.134.22.243,ios
T003276,C0059,M007,19.48,XOF,2025-09-15T01:47:41Z,CI,mobile,approved,102.134.22.254,mac
T003277,C0088,M004,165.7,XOF,2025-09-18T17:22:46Z,CI,web,approved,102.134.22.177,ios
T003278,C0472,M004,232.37,XOF,2025-09-19T14:47:50Z,CI,web,approved,102.134.22.221,linux
T003279,C0435,M002,117.57,XOF,2025-09-18T11:57:04Z,CI,web,approved,102.134.22.173,ios
T003280,C0384,M010,141.72,XOF,2025-09-18T20:03:31Z,CI,mobile,approved,102.134.22.88,mac
T003281,C0281,M004,44.07,XOF,2025-09-17T08:16:47Z,CI,mobile,declined,102.134.22.188,ios
T003282,C0075,M011,1,XOF,2025-09-16T08:53:34Z,CI,web,approved,102.134.22.70,android
T003283,C0035,M009,47.28,XOF,2025-09-16T17:40:06Z,CI,mobile,declined,102.134.22.232,android
T003284,C0362,M007,268.03,XOF,2025-09-16T17:04:07Z,CI,web,approved,102.134.22.139,mac
T003285,C0133,M004,63.93,XOF,2025-09-17T07:56:42Z,CI,mobile,approved,102.134.22.25,windows
T003286,C0112,M002,92.99,XOF,2025-09-19T05:28:57Z,CI,web,declined,102.134.22.206,mac
T003287,C0397,M020,1,XOF,2025-09-19T08:29:30Z,CI,mobile,approved,102.134.22.79,windows
T003288,C0238,M005,102.54,XOF,2025-09-21T00:48:51Z,CI,web,approved,102.134.22.192,linux
T003289,C0326,M007,93.91,XOF,2025-09-16T15:13:03Z,CI,web,approved,102.134.22.131,android
T003290,C0450,M007,34.98,XOF,2025-09-15T07:22:54Z,CI,mobile,approved,102.134.22.110,mac
T003291,C0246,M008,77.13,XOF,2025-09-14T20:23:01Z,CI,web,approved,102.134.22.47,windows
T003292,C0334,M006,125.9,XOF,2025-09-16T02:37:25Z,CI,mobile,approved,102.134.22.158,linux
T003293,C0345,M008,130.6,XOF,2025-09-17T06:51:23Z,CI,web,approved,102.134.22.79,android
T003294,C0457,M018,93.59,XOF,2025-09-15T15:25:17Z,CI,mobile,approved,102.134.22.44,windows
T003295,C0343,M001,164.27,XOF,2025-09-21T04:59:57Z,CI,mobile,approved,102.134.22.215,windows
T003296,C0358,M020,74.38,XOF,2025-09-14T14:07:58Z,CI,mobile,approved,102.134.22.180,android
T003297,C0337,M003,72.76,XOF,2025-09-15T22:22:28Z,CI,mobile,declined,102.134.22.3,linux
T003298,C0146,M004,36.19,XOF,2025-09-21T11:45:35Z,CI,mobile,approved,102.134.22.159,linux
T003299,C0164,M010,191.73,XOF,2025-09-15T06:55:08Z,CI,mobile,approved,102.134.22.254,android
T003300,C0261,M006,65.97,XOF,2025-09-15T04:15:13Z,CI,web,approved,102.134.22.211,android
T003301,C0164,M020,76.39,XOF,2025-09-14T19:54:40Z,CI,web,approved,102.134.22.152,ios
T003302,C0325,M006,65.21,XOF,2025-09-14T22:15:44Z,CI,mobile,approved,102.134.22.98,mac
T003303,C0292,M012,8.12,XOF,2025-09-19T15:19:54Z,CI,web,approved,102.134.22.24,linux
T003304,C0048,M003,38.77,XOF,2025-09-17T12:49:54Z,CI,web,approved,102.134.22.204,ios
T003305,C0440,M005,201.44,XOF,2025-09-18T04:59:45Z,CI,web,approved,102.134.22.173,ios
T003306,C0382,M007,203.32,XOF,2025-09-20T17:14:37Z,CI,mobile,approved,102.134.22.207,windows
T003307,C0122,M009,63.86,XOF,2025-09-20T18:42:05Z,CI,mobile,approved,102.134.22.241,linux
T003308,C0224,M020,106.04,XOF,2025-09-19T03:02:48Z,CI,web,approved,102.134.22.199,windows
T003309,C0288,M006,147.24,XOF,2025-09-17T23:52:38Z,CI,web,approved,102.134.22.88,android
T003310,C0138,M007,174.08,XOF,2025-09-19T23:00:14Z,CI,web,approved,102.134.22.89,ios
T003311,C0414,M020,1,XOF,2025-09-21T06:56:57Z,CI,mobile,declined,102.134.22.236,mac
T003312,C0128,M019,1,XOF,2025-09-14T14:24:17Z,CI,mobile,approved,102.134.22.54,windows
T003313,C0169,M002,168.09,XOF,2025-09-15T15:59:55Z,CI,mobile,approved,102.134.22.141,linux
T003314,C0003,M002,43.7,XOF,2025-09-16T22:39:52Z,CI,mobile,approved,102.134.22.131,mac
T003315,C0379,M020,334.19,XOF,2025-09-17T01:49:37Z,CI,mobile,approved,102.134.22.112,mac
T003316,C0302,M018,26.61,XOF,2025-09-19T23:03:51Z,CI,mobile,approved,102.134.22.180,android
T003317,C0012,M014,71.67,XOF,2025-09-20T01:16:43Z,CI,web,approved,102.134.22.160,mac
T003318,C0042,M001,1,XOF,2025-09-15T11:53:40Z,CI,mobile,approved,102.134.22.244,mac
T003319,C0184,M014,72.55,XOF,2025-09-15T17:53:34Z,CI,mobile,approved,102.134.22.87,android
T003320,C0373,M017,198.29,XOF,2025-09-21T02:06:27Z,CI,web,approved,102.134.22.99,mac
T003321,C0350,M006,108.72,XOF,2025-09-18T01:12:21Z,CI,mobile,approved,102.134.22.249,windows
T003322,C0295,M017,286.62,XOF,2025-09-19T18:41:04Z,CI,web,declined,102.134.22.238,windows
T003323,C0172,M014,120.87,XOF,2025-09-18T10:25:53Z,CI,web,approved,102.134.22.80,android
T003324,C0423,M009,105.37,XOF,2025-09-16T03:31:46Z,CI,mobile,approved,102.134.22.213,linux
T003325,C0064,M010,236.13,XOF,2025-09-16T12:52:50Z,CI,web,approved,102.134.22.251,ios
T003326,C0166,M016,35.07,XOF,2025-09-21T00:58:15Z,CI,web,approved,102.134.22.224,windows
T003327,C0211,M008,150.75,XOF,2025-09-20T17:45:38Z,CI,web,approved,102.134.22.105,linux
T003328,C0344,M013,118.59,XOF,2025-09-15T03:04:45Z,CI,mobile,approved,102.134.22.57,android
T003329,C0392,M005,152.25,XOF,2025-09-15T12:38:08Z,CI,mobile,approved,102.134.22.22,linux
T003330,C0001,M010,124.43,XOF,2025-09-17T00:41:59Z,CI,web,declined,102.134.22.232,mac
T003331,C0244,M002,74.22,XOF,2025-09-20T01:53:15Z,CI,mobile,approved,102.134.22.38,android
T003332,C0383,M014,182.78,XOF,2025-09-16T20:35:41Z,CI,mobile,approved,102.134.22.73,ios
T003333,C0194,M008,5.72,XOF,2025-09-17T15:11:45Z,CI,web,approved,102.134.22.173,ios
T003334,C0114,M012,199.82,XOF,2025-09-16T21:08:25Z,CI,mobile,approved,102.134.22.183,android
T003335,C0454,M015,233.12,XOF,2025-09-19T22:37:59Z,CI,mobile,declined,102.134.22.119,mac
T003336,C0089,M014,17.45,XOF,2025-09-19T16:39:58Z,CI,mobile,approved,102.134.22.101,mac
T003337,C0315,M018,111.04,XOF,2025-09-21T00:45:25Z,CI,mobile,approved,102.134.22.127,windows
T003338,C0351,M010,141.39,XOF,2025-09-17T19:24:17Z,CI,mobile,approved,102.134.22.183,windows
T003339,C0229,M015,1,XOF,2025-09-16T04:17:37Z,CI,web,declined,102.134.22.201,ios
T003340,C0200,M015,38.86,XOF,2025-09-20T06:42:10Z,CI,mobile,approved,102.134.22.68,ios
T003341,C0240,M012,208.37,XOF,2025-09-14T18:33:41Z,CI,mobile,approved,102.134.22.90,ios
T003342,C0046,M003,96.3,XOF,2025-09-18T02:48:45Z,CI,mobile,approved,102.134.22.167,ios
T003343,C0017,M002,100.05,XOF,2025-09-15T05:18:00Z,CI,web,approved,102.134.22.96,mac
T003344,C0372,M017,100.79,XOF,2025-09-18T20:00:13Z,CI,web,approved,102.134.22.185,windows
T003345,C0410,M011,128.38,XOF,2025-09-18T16:01:26Z,CI,mobile,approved,102.134.22.245,ios
T003346,C0443,M005,348.54,XOF,2025-09-16T22:20:13Z,CI,mobile,declined,102.134.22.162,android
T003347,C0293,M003,118.76,XOF,2025-09-14T22:43:27Z,CI,web,approved,102.134.22.209,windows
T003348,C0423,M014,139.34,XOF,2025-09-18T21:20:41Z,CI,web,approved,102.134.22.196,linux
T003349,C0427,M011,1.14,XOF,2025-09-20T14:10:42Z,CI,web,approved,102.134.22.175,windows
T003350,C0111,M015,66.15,XOF,2025-09-20T14:19:46Z,CI,mobile,approved,102.134.22.80,windows
T003351,C0262,M014,1,XOF,2025-09-20T05:00:33Z,CI,web,approved,102.134.22.119,linux
T003352,C0205,M013,177.46,XOF,2025-09-19T11:53:23Z,CI,web,approved,102.134.22.183,ios
T003353,C0301,M012,1,XOF,2025-09-18T23:26:17Z,CI,web,approved,102.134.22.43,ios
T003354,C0002,M006,245.21,XOF,2025-09-17T07:26:45Z,CI,mobile,approved,102.134.22.74,android
T003355,C0124,M020,103.82,XOF,2025-09-18T07:54:33Z,CI,web,declined,102.134.22.18,windows
T003356,C0182,M003,210.21,XOF,2025-09-15T03:57:36Z,CI,web,approved,102.134.22.97,android
T003357,C0125,M007,32.79,XOF,2025-09-18T05:48:24Z,CI,mobile,approved,102.134.22.190,linux
T003358,C0086,M009,128.49,XOF,2025-09-18T14:54:39Z,CI,mobile,declined,102.134.22.212,ios
T003359,C0145,M004,161.46,XOF,2025-09-14T12:46:32Z,CI,web,declined,102.134.22.58,linux
T003360,C0331,M008,220.96,XOF,2025-09-20T08:03:28Z,CI,web,approved,102.134.22.192,mac
T003361,C0255,M016,60.75,XOF,2025-09-19T12:28:31Z,CI,web,approved,102.134.22.249,ios
T003362,C0040,M017,269.39,XOF,2025-09-18T22:44:30Z,CI,web,approved,102.134.22.132,windows
T003363,C0215,M011,98.83,XOF,2025-09-16T20:58:16Z,CI,mobile,approved,102.134.22.160,linux
T003364,C0187,M006,311.32,XOF,2025-09-21T00:41:36Z,CI,mobile,approved,102.134.22.84,windows
T003365,C0362,M003,155.15,XOF,2025-09-15T04:51:37Z,CI,mobile,approved,102.134.22.207,linux
T003366,C0193,M015,29.3,XOF,2025-09-15T20:12:54Z,CI,web,approved,102.134.22.53,android
T003367,C0293,M003,69.26,XOF,2025-09-17T04:10:42Z,CI,web,declined,102.134.22.246,linux
T003368,C0420,M009,245.74,XOF,2025-09-15T06:56:29Z,CI,web,approved,102.134.22.181,linux
T003369,C0353,M020,102.31,XOF,2025-09-16T14:24:15Z,CI,mobile,approved,102.134.22.62,android
T003370,C0089,M003,163.28,XOF,2025-09-15T17:35:40Z,CI,web,approved,102.134.22.50,windows
T003371,C0206,M003,186.86,XOF,2025-09-15T14:24:42Z,CI,web,approved,102.134.22.226,windows
T003372,C0101,M002,115.86,XOF,2025-09-18T21:34:09Z,CI,mobile,approved,102.134.22.49,android
T003373,C0273,M003,94.64,XOF,2025-09-18T05:30:39Z,CI,web,approved,102.134.22.228,mac
T003374,C0315,M018,203.69,XOF,2025-09-18T21:01:17Z,CI,mobile,approved,102.134.22.105,mac
T003375,C0454,M010,119.7,XOF,2025-09-17T09:08:31Z,CI,web,approved,102.134.22.26,ios
T003376,C0481,M020,51.7,XOF,2025-09-19T10:26:01Z,CI,mobile,approved,102.134.22.107,windows
T003377,C0412,M004,283.92,XOF,2025-09-15T11:53:38Z,CI,mobile,declined,102.134.22.235,mac
T003378,C0354,M020,48.99,XOF,2025-09-19T02:50:20Z,CI,web,approved,102.134.22.193,linux
T003379,C0410,M004,152.51,XOF,2025-09-16T02:34:06Z,CI,web,approved,102.134.22.129,ios
T003380,C0352,M003,171.25,XOF,2025-09-16T08:15:25Z,CI,mobile,declined,102.134.22.103,ios
T003381,C0196,M005,173.17,XOF,2025-09-19T02:58:57Z,CI,web,approved,102.134.22.128,linux
T003382,C0382,M001,30.94,XOF,2025-09-15T13:09:04Z,CI,mobile,approved,102.134.22.36,windows
T003383,C0322,M015,149.32,XOF,2025-09-20T11:23:09Z,CI,web,approved,102.134.22.8,android
T003384,C0468,M009,151.02,XOF,2025-09-20T02:56:47Z,CI,mobile,approved,102.134.22.66,ios
T003385,C0313,M012,80.27,XOF,2025-09-21T06:05:33Z,CI,mobile,approved,102.134.22.231,android
T003386,C0347,M017,129.39,XOF,2025-09-18T12:27:50Z,CI,web,declined,102.134.22.243,linux
T003387,C0148,M018,197.84,XOF,2025-09-19T08:20:36Z,CI,web,approved,102.134.22.213,ios
T003388,C0007,M014,127.82,XOF,2025-09-17T16:21:21Z,CI,mobile,declined,102.134.22.68,mac
T003389,C0175,M002,81.41,XOF,2025-09-19T08:15:27Z,CI,mobile,declined,102.134.22.163,linux
T003390,C0170,M014,17.7,XOF,2025-09-20T15:06:33Z,CI,mobile,approved,102.134.22.25,mac
T003391,C0413,M005,67.75,XOF,2025-09-18T11:53:41Z,CI,mobile,approved,102.134.22.238,linux
T003392,C0373,M013,66.42,XOF,2025-09-19T20:58:26Z,CI,mobile,approved,102.134.22.234,linux
T003393,C0491,M002,191.01,XOF,2025-09-17T09:13:19Z,CI,web,declined,102.134.22.36,linux
T003394,C0453,M003,155.66,XOF,2025-09-14T18:42:28Z,CI,web,approved,102.134.22.3,windows
T003395,C0386,M015,151.3,XOF,2025-09-20T08:23:27Z,CI,web,approved,102.134.22.5,ios
T003396,C0063,M009,63.66,XOF,2025-09-18T11:54:25Z,CI,web,approved,102.134.22.244,linux
T003397,C0386,M004,81.95,XOF,2025-09-18T00:25:27Z,CI,mobile,approved,102.134.22.188,android
T003398,C0120,M010,219.68,XOF,2025-09-18T21:20:56Z,CI,web,approved,102.134.22.151,windows
T003399,C0111,M002,199.09,XOF,2025-09-15T15:04:52Z,CI,web,approved,102.134.22.187,mac
T003400,C0005,M018,98.26,XOF,2025-09-20T11:43:12Z,CI,mobile,approved,102.134.22.136,mac
T003401,C0304,M006,34.24,XOF,2025-09-18T12:37:22Z,CI,web,declined,102.134.22.41,linux
T003402,C0368,M018,200.53,XOF,2025-09-16T11:59:12Z,CI,web,approved,102.134.22.40,ios
T003403,C0262,M017,141.49,XOF,2025-09-19T00:47:40Z,CI,mobile,approved,102.134.22.77,mac
T003404,C0465,M014,202.99,XOF,2025-09-20T09:15:15Z,CI,web,approved,102.134.22.103,windows
T003405,C0499,M009,137.95,XOF,2025-09-18T10:21:23Z,CI,mobile,approved,102.134.22.122,windows
T003406,C0041,M008,66.72,XOF,2025-09-16T06:41:18Z,CI,web,approved,102.134.22.123,windows
T003407,C0308,M006,69.11,XOF,2025-09-18T16:22:32Z,CI,mobile,approved,102.134.22.118,windows
T003408,C0496,M003,5.04,XOF,2025-09-15T13:20:11Z,CI,mobile,approved,102.134.22.252,ios
T003409,C0430,M004,1,XOF,2025-09-19T16:49:19Z,CI,mobile,approved,102.134.22.58,windows
T003410,C0183,M011,166.81,XOF,2025-09-19T10:19:53Z,CI,mobile,approved,102.134.22.112,windows
T003411,C0307,M014,54.04,XOF,2025-09-15T20:30:13Z,CI,web,declined,102.134.22.13,linux
T003412,C0180,M017,64.46,XOF,2025-09-17T00:09:38Z,CI,web,approved,102.134.22.102,ios
T003413,C0295,M016,232.09,XOF,2025-09-14T22:57:47Z,CI,web,declined,102.134.22.38,ios
T003414,C0144,M018,187.11,XOF,2025-09-20T20:43:15Z,CI,mobile,approved,102.134.22.154,ios
T003415,C0291,M017,45.28,XOF,2025-09-20T07:41:34Z,CI,mobile,approved,102.134.22.13,android
T003416,C0498,M002,188.79,XOF,2025-09-20T15:25:37Z,CI,web,approved,102.134.22.51,windows
T003417,C0171,M008,272.69,XOF,2025-09-21T05:13:57Z,CI,web,approved,102.134.22.226,linux
T003418,C0205,M016,124.81,XOF,2025-09-19T08:15:20Z,CI,mobile,approved,102.134.22.70,mac
T003419,C0457,M013,60.27,XOF,2025-09-14T16:35:38Z,CI,mobile,approved,102.134.22.69,mac
T003420,C0254,M005,207.83,XOF,2025-09-16T04:07:59Z,CI,mobile,approved,102.134.22.102,windows
T003421,C0079,M017,219.84,XOF,2025-09-21T11:00:38Z,CI,mobile,approved,102.134.22.161,ios
T003422,C0187,M002,161.7,XOF,2025-09-20T14:01:03Z,CI,web,declined,102.134.22.244,windows
T003423,C0333,M007,93.37,XOF,2025-09-18T09:29:34Z,CI,web,approved,102.134.22.117,windows
T003424,C0282,M005,1,XOF,2025-09-18T09:12:51Z,CI,web,approved,102.134.22.107,windows
T003425,C0245,M017,192.02,XOF,2025-09-17T03:21:51Z,CI,mobile,approved,102.134.22.1,mac
T003426,C0313,M001,92.73,XOF,2025-09-21T07:27:18Z,CI,mobile,approved,102.134.22.201,linux
T003427,C0034,M015,221.21,XOF,2025-09-21T09:53:02Z,CI,mobile,approved,102.134.22.40,linux
T003428,C0154,M004,78.57,XOF,2025-09-17T20:46:48Z,CI,web,approved,102.134.22.173,android
T003429,C0092,M017,216.71,XOF,2025-09-19T17:05:04Z,CI,mobile,approved,102.134.22.122,windows
T003430,C0228,M014,64.96,XOF,2025-09-19T20:09:07Z,CI,mobile,approved,102.134.22.150,android
T003431,C0372,M020,190.59,XOF,2025-09-20T08:13:13Z,CI,web,approved,102.134.22.79,ios
T003432,C0275,M016,128.35,XOF,2025-09-19T17:48:09Z,CI,web,approved,102.134.22.106,linux
T003433,C0425,M019,242.6,XOF,2025-09-16T14:53:28Z,CI,web,approved,102.134.22.243,ios
T003434,C0443,M004,80.8,XOF,2025-09-18T02:55:56Z,CI,web,approved,102.134.22.119,mac
T003435,C0057,M004,238.07,XOF,2025-09-16T00:24:20Z,CI,mobile,approved,102.134.22.220,ios
T003436,C0315,M009,115.63,XOF,2025-09-17T23:48:33Z,CI,web,approved,102.134.22.169,windows
T003437,C0483,M012,70.96,XOF,2025-09-21T00:17:03Z,CI,mobile,approved,102.134.22.27,ios
T003438,C0139,M016,125.02,XOF,2025-09-18T15:47:31Z,CI,web,approved,102.134.22.85,windows
T003439,C0078,M008,146.54,XOF,2025-09-20T04:11:46Z,CI,mobile,declined,102.134.22.90,linux
T003440,C0428,M019,235.33,XOF,2025-09-14T17:08:30Z,CI,mobile,approved,102.134.22.78,mac
T003441,C0210,M013,152.63,XOF,2025-09-18T21:28:35Z,CI,web,approved,102.134.22.233,linux
T003442,C0322,M004,104.13,XOF,2025-09-17T16:27:22Z,CI,mobile,approved,102.134.22.55,windows
T003443,C0053,M009,135.35,XOF,2025-09-19T21:20:09Z,CI,mobile,approved,102.134.22.25,windows
T003444,C0343,M019,120.18,XOF,2025-09-20T11:30:33Z,CI,web,declined,102.134.22.32,linux
T003445,C0022,M017,96.4,XOF,2025-09-18T17:44:27Z,CI,mobile,declined,102.134.22.96,mac
T003446,C0063,M015,18.5,XOF,2025-09-14T22:48:00Z,CI,web,approved,102.134.22.100,android
T003447,C0348,M001,185.31,XOF,2025-09-14T17:37:12Z,CI,web,approved,102.134.22.10,mac
T003448,C0294,M009,154.76,XOF,2025-09-20T01:59:17Z,CI,mobile,approved,102.134.22.180,linux
